Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
1.994917,,Cancel,42005327,,,-100,,,
1.995977,,Cancel,42005335,,,-100,,,
1.996154,,Insert,42007139,0,B,100,82700,G,
1.997527,,Cancel,42007139,,,-100,,,
1.99873,,Insert,42007619,0,B,4,82200,G,
2.005526,,Insert,42009515,0,B,800,82600,G,
2.005609,,Insert,42009551,0,B,100,80900,G,
2.005653,,Insert,42009563,0,B,800,82700,G,
2.005821,,Insert,42009587,0,B,100,82800,G,
2.005826,,Insert,42009591,0,B,200,82800,G,
2.005836,,Insert,42009595,0,A,100,82900,G,
2.005851,,Cancel,42001299,,,-200,,,
2.005853,,Insert,42009599,0,B,300,82600,G,
2.005856,,Insert,42009607,0,B,100,82800,G,
2.005866,,Cancel,41982399,,,-300,,,
2.005926,,Cancel,42009607,,,-100,,,
2.005979,,Insert,42009639,0,A,200,82900,G,
2.006002,,Cancel,42009587,,,-100,,,
2.006199,,Cancel,42005511,,,-100,,,
2.008732,,Cancel,42009595,,,-100,,,
2.016,TraderOne,Insert,8,1,B,10,82700,G,
2.026801,,Cancel,42009551,,,-100,,,
2.026808,,Insert,42012415,0,B,100,81000,G,
2.026815,,Insert,42012419,0,A,100,84400,G,
2.030602,,Cancel,42009639,,,-200,,,
2.053454,,Insert,42014231,0,A,100,82900,G,
2.053499,,Cancel,42012419,,,-100,,,
2.053504,,Cancel,41998327,,,-100,,,
2.05419,,Insert,42014303,0,B,100,82800,G,
2.054217,,Insert,42014315,0,B,100,82800,G,
2.054835,,Cancel,42014231,,,-100,,,
2.056416,,Insert,42014635,0,A,300,84300,G,
2.05669,,Insert,42014647,0,A,100,83000,G,
2.057058,,Insert,42014679,0,A,300,84300,G,
2.072602,,Cancel,42012415,,,-100,,,
2.072603,,Insert,42015303,0,B,100,81100,G,
2.072979,,Insert,42015339,0,B,800,82800,G,
2.07323,,Cancel,42014303,,,-100,,,
2.077248,,Insert,42015575,0,B,400,82700,G,
2.077287,,Cancel,42015575,,,-400,,,
2.077287,,Insert,42015579,0,B,400,82600,G,
2.077674,,Cancel,42014647,,,-100,,,
2.082103,,Cancel,42015339,,,-800,,,
2.082204,,Insert,42015775,0,A,100,84400,G,
2.089748,,Insert,42016123,0,B,19,82800,G,
2.089763,,Insert,42016127,0,B,100,82900,G,
2.089766,,Insert,42016131,0,A,100,83000,G,
2.090167,,Insert,42016171,0,B,100,82300,G,
2.099591,,Cancel,42016123,,,-19,,,
2.099605,,Cancel,42016127,,,-100,,,
2.099608,,Cancel,42016131,,,-100,,,
2.099617,,Insert,42016703,0,A,400,83100,G,
2.099698,,Insert,42016711,0,B,100,82800,G,
2.099769,,Insert,42016723,0,A,100,83000,G,
2.099822,,Cancel,7047749,,,-1000,,,
2.099822,,Cancel,7047750,,,-1000,,,
2.099822,,Insert,7047751,1,A,1000,83400,G,
2.099822,,Insert,7047752,1,B,1000,82400,G,
2.100038,,Insert,42016755,0,B,100,82800,G,
2.104933,,Insert,42016883,0,B,200,82100,G,
2.105129,,Cancel,42016883,,,-200,,,
2.117982,,Insert,42017759,0,A,100,82900,G,
2.117993,,Insert,42017763,0,A,10,82900,G,
2.117995,,Insert,42017767,0,A,100,83000,G,
2.117997,,Insert,42017771,0,A,100,83000,G,
2.11801,,Cancel,42016755,,,-100,,,
2.118024,,Insert,42017775,0,A,100,83300,G,
2.118098,,Insert,42017791,0,A,100,82900,G,
2.118123,,Cancel,42017763,,,-10,,,
2.11831,,Cancel,42017775,,,-100,,,
2.11832,,Insert,42017799,0,A,100,82900,G,
2.119241,,Cancel,42017771,,,-100,,,
2.126304,,Cancel,42015579,,,-400,,,
2.126304,,Insert,42018907,0,B,400,82500,G,
2.126639,,Cancel,42016711,,,-100,,,
2.142251,,Cancel,42014315,,,-100,,,
2.142556,,Insert,42019875,0,A,100,82900,G,
2.143388,,Cancel,42009591,,,-200,,,
2.143421,,Insert,42019911,0,B,100,81800,G,
2.143422,,Cancel,42019875,,,-100,,,
2.144429,,Insert,42019947,0,B,100,82700,G,
2.144456,,Insert,42019951,0,B,200,82800,G,
2.144484,,Cancel,42019911,,,-100,,,
2.171894,,Cancel,42017767,,,-100,,,
2.183,,Insert,42022211,0,A,800,82900,G,
2.183113,,Cancel,42009563,,,-800,,,
2.183194,,Cancel,42015775,,,-100,,,
2.183203,,Insert,42022235,0,A,100,84300,G,
2.183266,,Cancel,42019951,,,-200,,,
2.183336,,Insert,42022247,0,B,100,81800,G,
2.183337,,Insert,42022251,0,B,100,81800,G,
2.187895,,Cancel,42016703,,,-400,,,
2.187937,,Insert,42022415,0,B,200,82700,G,
2.19612,,Insert,42022671,0,A,800,82900,G,
2.218848,,Insert,5004719,1,B,27,82900,G,
2.221084,,Insert,42024075,0,A,100,82800,G,
2.221111,,Cancel,42022211,,,-800,,,
2.221111,,Cancel,42022671,,,-800,,,
2.221172,,Cancel,42024075,,,-100,,,
2.234344,,Insert,42024735,0,A,100,82800,G,
2.23536,,Cancel,42024735,,,-100,,,
2.25,TraderOne,Cancel,8,,,-10,,,
2.25,TraderOne,Insert,10,1,B,10,82800,G,
2.263805,,Insert,42025371,0,A,100,82800,G,
2.278684,,Cancel,42025371,,,-100,,,
2.278949,,Insert,42025703,0,A,100,82900,G,
2.278965,,Insert,42025711,0,A,800,82900,G,
2.27897,,Insert,42025715,0,A,800,82900,G,
2.279098,,Insert,42025747,0,A,100,82800,G,
2.279124,,Cancel,42025711,,,-800,,,
2.279128,,Cancel,42025715,,,-800,,,
2.279164,,Cancel,42025703,,,-100,,,
2.279243,,Cancel,42025747,,,-100,,,
2.279251,,Cancel,42018907,,,-400,,,
2.279251,,Insert,42025779,0,B,400,82400,G,
2.279284,,Insert,42025787,0,A,100,82900,G,
2.279299,,Cancel,42009599,,,-300,,,
2.279338,,Cancel,42022415,,,-200,,,
2.279358,,Insert,42025799,0,A,100,82800,G,
2.279441,,Cancel,42025799,,,-100,,,
2.279479,,Insert,42025819,0,B,100,82700,G,
2.28273,,Insert,42025919,0,A,100,82800,G,
2.283054,,Cancel,42025919,,,-100,,,
2.286985,,Cancel,42025787,,,-100,,,
2.287962,,Insert,42026007,0,B,200,82800,G,
2.287989,,Cancel,42022251,,,-100,,,
2.287989,,Cancel,42022247,,,-100,,,
2.287997,,Insert,42026011,0,B,300,82600,G,
2.288326,,Cancel,42025779,,,-400,,,
2.28842,,Cancel,42022235,,,-100,,,
2.288456,,Insert,42026043,0,B,800,82700,G,
2.2968,,Cancel,42015303,,,-100,,,
2.296806,,Insert,42026287,0,B,100,81200,G,
2.299938,,Insert,42026351,0,A,400,83100,G,
2.321641,,Insert,42027307,0,A,100,84400,G,
2.3226,,Cancel,41993999,,,-300,,,
2.322887,,Cancel,42027307,,,-100,,,
2.32289,,Cancel,42017799,,,-100,,,
2.322968,,Cancel,42017791,,,-100,,,
2.323061,,Cancel,42026287,,,-100,,,
2.323062,,Insert,42027463,0,B,100,81300,G,
2.323141,,Insert,42027515,0,B,400,82600,G,
2.323422,,Cancel,42017759,,,-100,,,
2.323468,,Cancel,42025819,,,-100,,,
2.323469,,Insert,42027595,0,B,200,82800,G,
2.32372,,Insert,42027659,0,A,100,82900,G,
2.323748,,Insert,42027671,0,A,300,83100,G,
2.326798,,Cancel,42027515,,,-400,,,
2.326798,,Insert,42027935,0,B,400,82500,G,
2.356805,,Insert,42028743,0,A,100,84400,G,
2.360783,,Cancel,42027659,,,-100,,,
2.362211,,Insert,42029143,0,B,300,81600,G,
2.365109,,Insert,42029279,0,A,100,82900,G,
2.365197,,Cancel,42029279,,,-100,,,
2.367466,,Insert,42029323,0,A,300,84400,G,
2.368206,,Insert,42029335,0,A,300,84400,G,
2.36892,,Insert,42029387,0,A,100,83900,G,
2.36893,,Insert,42029391,0,A,100,83900,G,
2.369265,,Insert,42029411,0,B,100,82800,G,
2.369307,,Insert,42029419,0,A,800,83000,G,
2.369308,,Insert,42029423,0,A,800,83000,G,
2.369308,,Cancel,42029411,,,-100,,,
2.369413,,Insert,42029427,0,B,100,82800,G,
2.370469,,Insert,42029575,0,B,300,81600,G,
2.37782,,Cancel,42029423,,,-800,,,
2.381855,,Cancel,42029427,,,-100,,,
2.381855,,Insert,42029979,0,B,100,82900,G,
2.381879,,Cancel,42029979,,,-100,,,
2.381906,,Insert,42029995,0,B,100,82900,G,
2.381906,,Cancel,42027595,,,-200,,,
2.381941,,Insert,42029999,0,B,100,82800,G,
2.382455,,Cancel,42016723,,,-100,,,
2.382932,,Cancel,42029995,,,-100,,,
2.382958,,Insert,42030143,0,B,100,82900,G,
2.382959,,Insert,42030147,0,B,100,82800,G,
2.383004,,Insert,42030151,0,B,100,82900,G,
2.383857,,Cancel,42029419,,,-800,,,
2.390311,,Cancel,42028743,,,-100,,,
2.394659,,Cancel,42026351,,,-400,,,
2.399736,,Cancel,7047751,,,-1000,,,
2.399736,,Cancel,7047752,,,-1000,,,
2.399736,,Insert,7047753,1,A,1000,83500,G,
2.399736,,Insert,7047754,1,B,1000,82400,G,
2.407652,,Insert,42031475,0,B,800,82800,G,
2.408368,,Cancel,42030143,,,-100,,,
2.408404,,Cancel,42030151,,,-100,,,
2.408831,,Insert,42031547,0,B,100,82900,G,
2.410673,,Cancel,42031547,,,-100,,,
2.410695,,Cancel,42031475,,,-800,,,
2.4107,,Cancel,42027463,,,-100,,,
2.410717,,Insert,42031591,0,A,100,84500,G,
2.411596,,Insert,42031659,0,B,200,82800,G,
2.413037,,Insert,42031699,0,B,100,82900,G,
2.416446,,Cancel,42031699,,,-100,,,
2.416448,,Insert,42031763,0,A,800,83000,G,
2.41647,,Cancel,42031591,,,-100,,,
2.416487,,Insert,42031779,0,A,100,84400,G,
2.417745,,Insert,42031995,0,A,100,83000,G,
2.421261,,Cancel,42031763,,,-800,,,
2.421299,,Cancel,42031779,,,-100,,,
2.421385,,Insert,42032183,0,B,100,82900,G,
2.421474,,Cancel,42032183,,,-100,,,
2.42151,,Cancel,42031659,,,-200,,,
2.421516,,Insert,42032195,0,B,100,82900,G,
2.442354,,Cancel,42032195,,,-100,,,
2.442401,,Insert,42032895,0,A,100,84500,G,
2.442875,,Insert,42032923,0,B,200,82800,G,
2.452557,,Insert,42033199,0,B,100,82900,G,
2.4526,,Insert,42033207,0,B,100,81300,G,
2.471866,,Cancel,41999275,,,-800,,,
2.471912,,Cancel,42027671,,,-300,,,
2.471967,,Insert,42033855,0,B,800,82800,G,
2.471967,,Cancel,42031995,,,-100,,,
2.472166,,Insert,42033879,0,B,100,82900,G,
2.472166,,Cancel,42032923,,,-200,,,
2.472218,,Cancel,42027935,,,-400,,,
2.472218,,Insert,42033887,0,B,400,82700,G,
2.476472,,Insert,42034107,0,A,100,83000,G,
2.476495,,Cancel,42033199,,,-100,,,
2.476522,,Cancel,42033887,,,-400,,,
2.476522,,Insert,42034111,0,B,400,82600,G,
2.476529,,Cancel,42033879,,,-100,,,
2.476677,,Cancel,42033855,,,-800,,,
2.477041,,Insert,42034163,0,B,200,82800,G,
2.479532,,Insert,42034335,0,B,100,82900,G,
2.479854,,Insert,42034351,0,B,100,82900,G,
2.479855,,Cancel,42034163,,,-200,,,
2.48476,,Insert,42034483,0,A,800,83000,G,
2.484762,,Insert,42034487,0,A,800,83000,G,
2.484762,,Cancel,42034335,,,-100,,,
2.484778,,Cancel,42032895,,,-100,,,
2.484799,,Cancel,42034351,,,-100,,,
2.484864,,Insert,42034507,0,A,100,84400,G,
2.485022,,Insert,42034519,0,A,100,83000,G,
2.48509,,Cancel,42034519,,,-100,,,
2.485258,,Insert,42034535,0,B,200,82800,G,
2.491032,,Insert,42035055,0,A,800,83000,G,
2.491088,,Insert,42035067,0,A,100,83000,G,
2.498007,,Cancel,42035055,,,-800,,,
2.49812,,Cancel,42034487,,,-800,,,
2.50248,,Insert,42035383,0,A,400,83100,G,
2.516,TraderOne,Cancel,10,,,-10,,,
2.517115,,Insert,42035923,0,B,100,82900,G,
2.525274,,Insert,42036091,0,B,800,82800,G,
2.52528,,Cancel,42034507,,,-100,,,
2.525379,,Cancel,42035383,,,-400,,,
2.5255,,Cancel,42034483,,,-800,,,
2.525731,,Insert,42036135,0,B,100,82900,G,
2.525744,,Cancel,42034535,,,-200,,,
2.528075,,Cancel,42036091,,,-800,,,
2.534742,,Cancel,42035923,,,-100,,,
2.534768,,Cancel,41943683,,,-100,,,
2.534768,,Cancel,41943679,,,-100,,,
2.534777,,Cancel,42036135,,,-100,,,
2.543067,,Cancel,42033207,,,-100,,,
2.54358,,Insert,42036575,0,B,100,82900,G,
2.544046,,Insert,42036619,0,B,100,82900,G,
2.548328,,Insert,42036835,0,A,100,84500,G,
2.551913,,Insert,42036943,0,A,100,83300,G,
2.566078,,Cancel,42036575,,,-100,,,
2.566112,,Cancel,42036619,,,-100,,,
2.566344,,Insert,42037263,0,B,100,82900,G,
2.566373,,Cancel,42037263,,,-100,,,
2.566453,,Insert,42037267,0,B,100,82900,G,
2.566774,,Insert,42037299,0,B,100,82900,G,
2.566822,,Insert,42037303,0,B,100,81400,G,
2.567309,,Insert,42037327,0,B,300,81700,G,
2.568504,,Insert,42037403,0,B,300,81700,G,
2.580464,,Insert,42037639,0,B,800,82800,G,
2.580794,,Cancel,42035067,,,-100,,,
2.585462,,Cancel,42037639,,,-800,,,
2.60466,,Cancel,42037403,,,-300,,,
2.60488,,Cancel,42037327,,,-300,,,
2.616746,,Insert,42038487,0,B,800,82800,G,
2.620588,,Cancel,42038487,,,-800,,,
2.6472,,Cancel,42036835,,,-100,,,
2.647306,,Insert,42039335,0,B,800,82800,G,
2.654514,,Insert,42039483,0,A,300,84500,G,
2.655345,,Insert,42039511,0,A,300,84000,G,
2.655514,,Insert,42039523,0,A,300,84000,G,
2.661702,,Cancel,42039523,,,-300,,,
2.661928,,Cancel,42039511,,,-300,,,
2.662346,,Insert,42039963,0,A,300,84500,G,
2.665356,,Insert,42040075,0,A,300,84000,G,
2.665517,,Insert,42040087,0,A,300,84000,G,
2.679491,,Cancel,42034111,,,-400,,,
2.679491,,Insert,42040335,0,B,400,82700,G,
2.686666,,Cancel,42036943,,,-100,,,
2.686692,,Insert,42040543,0,B,100,46000,G,
2.686694,,Insert,42040547,0,B,100,46000,G,
2.686803,,Insert,42040551,0,A,100,84500,G,
2.691314,,Cancel,7047753,,,-1000,,,
2.691314,,Cancel,7047754,,,-1000,,,
2.691314,,Insert,7047755,1,A,1000,83500,G,
2.691314,,Insert,7047756,1,B,1000,82400,G,
2.709709,,Insert,42040995,0,A,400,83200,G,
2.731276,,Cancel,42039335,,,-800,,,
2.73139,,Cancel,42040335,,,-400,,,
2.73139,,Insert,42041703,0,B,400,82600,G,
2.731485,,Cancel,42037267,,,-100,,,
2.731488,,Cancel,42037303,,,-100,,,
2.731521,,Cancel,42037299,,,-100,,,
2.731618,,Cancel,42040995,,,-400,,,
2.731714,,Insert,42041739,0,A,800,83000,G,
2.731716,,Insert,42041743,0,A,800,83000,G,
2.732016,,Insert,42041767,0,A,100,83000,G,
2.732158,,Cancel,42041703,,,-400,,,
2.732158,,Insert,42041787,0,B,400,82500,G,
2.732202,,Insert,42041791,0,B,200,82800,G,
2.732244,,Cancel,42041767,,,-100,,,
2.735063,,Insert,42041947,0,A,800,83000,G,
2.735091,,Insert,42041959,0,A,100,82900,G,
2.735117,,Cancel,42029391,,,-100,,,
2.735119,,Cancel,42034107,,,-100,,,
2.735123,,Cancel,42041947,,,-800,,,
2.735123,,Cancel,42029387,,,-100,,,
2.735123,,Cancel,42041739,,,-800,,,
2.735124,,Insert,42041963,0,A,300,83100,G,
2.740777,,Cancel,42040087,,,-300,,,
2.741006,,Cancel,42040075,,,-300,,,
2.742387,,Insert,42042419,0,A,300,84000,G,
2.742528,,Insert,42042427,0,A,300,84000,G,
2.746797,,Cancel,42040551,,,-100,,,
2.751696,,Cancel,42041791,,,-200,,,
2.751746,,Insert,42042703,0,A,100,84400,G,
2.751752,,Cancel,42029999,,,-100,,,
2.751932,,Cancel,42030147,,,-100,,,
2.752375,,Insert,42042739,0,B,100,82800,G,
2.752389,,Insert,42042743,0,A,300,83900,G,
2.752532,,Insert,42042751,0,A,300,83900,G,
2.752616,,Insert,42042767,0,B,100,82800,G,
2.752973,,Insert,42042791,0,A,100,82900,G,
2.753001,,Insert,42042795,0,A,100,82900,G,
2.759984,,Insert,42043027,0,A,800,82900,G,
2.76002,,Cancel,42042791,,,-100,,,
2.763245,,Cancel,42026043,,,-800,,,
2.76994,,Cancel,42042751,,,-300,,,
2.770163,,Cancel,42042743,,,-300,,,
2.770647,,Cancel,42042795,,,-100,,,
2.773535,,Insert,42043767,0,A,300,83900,G,
2.774407,,Insert,42043799,0,A,300,83900,G,
2.775077,,Cancel,42042739,,,-100,,,
2.778179,,Insert,42044003,0,B,800,82700,G,
2.778187,,Cancel,42043027,,,-800,,,
2.778289,,Insert,42044011,0,B,100,81300,G,
2.77994,,Insert,42044067,0,A,800,82900,G,
2.781204,,Cancel,42042767,,,-100,,,
2.783833,,Cancel,42044011,,,-100,,,
2.784324,,Insert,42044123,0,A,400,83000,G,
2.784335,,Cancel,42044003,,,-800,,,
2.784376,,Cancel,42026007,,,-200,,,
2.784407,,Insert,42044127,0,B,100,81800,G,
2.784588,,Insert,42044139,0,B,100,82800,G,
2.784678,,Cancel,42044127,,,-100,,,
2.786366,,Cancel,42044139,,,-100,,,
2.786399,,Insert,42044259,0,B,100,81800,G,
2.786407,,Insert,42044263,0,B,100,81800,G,
2.78646,,Insert,42044283,0,A,100,82900,G,
2.786676,,Insert,42044311,0,B,200,82700,G,
2.787345,,Insert,42044359,0,B,100,82800,G,
2.787626,,Cancel,42044259,,,-100,,,
2.787626,,Cancel,42044263,,,-100,,,
2.79227,,Cancel,42044359,,,-100,,,
2.792301,,Insert,42044539,0,B,100,81800,G,
2.792556,,Insert,42044547,0,A,800,82900,G,
2.794083,,Cancel,42043767,,,-300,,,
2.794312,,Cancel,42043799,,,-300,,,
2.836802,,Insert,42045435,0,B,100,81200,G,
2.875447,,Insert,42045803,0,A,300,83900,G,
2.875549,,Insert,42045823,0,A,300,83900,G,
2.878077,,Insert,42045835,0,B,200,82800,G,
2.878098,,Cancel,42045435,,,-100,,,
2.878107,,Insert,42045839,0,B,100,81300,G,
2.878183,,Cancel,42044539,,,-100,,,
2.878453,,Cancel,42044123,,,-400,,,
2.886071,,Cancel,42045839,,,-100,,,
2.886096,,Cancel,42045835,,,-200,,,
2.886126,,Insert,42045979,0,B,100,81800,G,
2.886126,,Insert,42045983,0,B,100,81800,G,
2.886133,,Cancel,42044311,,,-200,,,
2.886291,,Insert,42045987,0,B,200,82700,G,
2.886421,,Cancel,42044547,,,-800,,,
2.88931,,Insert,42046059,0,A,800,82900,G,
2.898117,,Insert,42046199,0,B,100,82700,G,
2.898248,,Cancel,42046199,,,-100,,,
2.898248,,Insert,42046203,0,B,100,82800,G,
2.898271,,Cancel,42046203,,,-100,,,
2.898274,,Cancel,42045983,,,-100,,,
2.898275,,Cancel,42045979,,,-100,,,
2.905832,,Insert,42046335,0,B,100,82800,G,
2.905835,,Insert,42046339,0,B,100,81800,G,
2.905835,,Insert,42046343,0,B,100,81800,G,
2.905835,,Insert,42046347,0,B,100,81800,G,
2.90586,,Cancel,42046339,,,-100,,,
2.905864,,Cancel,42045823,,,-300,,,
2.905874,,Cancel,42046343,,,-100,,,
2.905944,,Cancel,42046347,,,-100,,,
2.906025,,Cancel,42045803,,,-300,,,
2.906265,,Insert,42046371,0,B,100,82800,G,
2.906265,,Cancel,42045987,,,-200,,,
2.906343,,Insert,42046379,0,B,100,81200,G,
2.906992,,Cancel,42044283,,,-100,,,
2.911467,,Insert,42046751,0,B,300,81700,G,
2.91147,,Cancel,42044067,,,-800,,,
2.911498,,Cancel,42042703,,,-100,,,
2.911538,,Insert,1369420,0,B,100,82900,F,
2.911538,,Insert,1369421,0,B,800,82900,F,
2.911558,,Insert,42046763,0,B,300,81700,G,
2.91156,,Insert,42046767,0,B,100,82800,G,
2.911561,,Insert,42046771,0,B,100,82800,G,
2.911566,,Insert,42046775,0,B,50,82800,G,
2.911576,,Insert,42046787,0,B,100,82800,G,
2.911576,,Insert,42046791,0,A,100,83900,G,
2.91159,,Insert,42046811,0,A,100,82900,G,
2.91159,,Insert,42046819,0,A,100,83900,G,
2.911608,,Cancel,42046811,,,-100,,,
2.911608,,Insert,42046827,0,B,100,82800,G,
2.911611,,Cancel,42046775,,,-50,,,
2.91164,,Cancel,42046787,,,-100,,,
2.91164,,Cancel,42042427,,,-300,,,
2.91173,,Cancel,42046379,,,-100,,,
2.911734,,Insert,42046883,0,B,800,82700,G,
2.911734,,Insert,42046887,0,B,100,81300,G,
2.911794,,Insert,42046899,0,B,21,82800,G,
2.9118,,Insert,42046903,0,B,100,82800,G,
2.91183,,Insert,42046911,0,B,100,82800,G,
2.91185,,Insert,42046927,0,A,100,83000,G,
2.911858,,Insert,42046931,0,B,200,82900,G,
2.911859,,Cancel,42042419,,,-300,,,
2.911874,,Cancel,42046767,,,-100,,,
2.911874,,Insert,42046935,0,B,100,82900,G,
2.911874,,Cancel,42046771,,,-100,,,
2.911874,,Insert,42046939,0,B,100,82900,G,
2.911874,,Cancel,42046903,,,-100,,,
2.911874,,Insert,42046943,0,B,100,82900,G,
2.911886,,Cancel,42046943,,,-100,,,
2.911914,,Insert,42046951,0,B,100,82900,G,
2.911914,,Cancel,42046371,,,-100,,,
2.912003,,Insert,42046971,0,B,100,82900,G,
2.91223,,Cancel,42046927,,,-100,,,
2.912563,,Cancel,42046911,,,-100,,,
2.912753,,Insert,42047187,0,A,100,83000,G,
2.912864,,Insert,42047211,0,B,100,82900,G,
2.912889,,Cancel,42047187,,,-100,,,
2.912921,,Cancel,42047211,,,-100,,,
2.914157,,Insert,42047447,0,B,100,82900,G,
2.914209,,Cancel,42047447,,,-100,,,
2.914451,,Insert,42047479,0,B,100,82900,G,
2.914467,,Insert,42047487,0,B,24,82900,G,
2.914479,,Insert,1369482,0,B,3,83000,F,
2.9145,,Cancel,42047479,,,-100,,,
2.914666,,Cancel,42046939,,,-100,,,
2.914735,,Insert,42047511,0,B,100,82900,G,
2.914753,,Insert,1369483,0,B,172,83000,F,
2.91476,,Insert,1369484,0,B,625,83000,F,
2.914766,,Insert,42047523,0,B,100,82900,G,
2.914791,,Insert,42047531,0,B,50,82900,G,
2.914791,,Insert,42047539,0,B,100,82900,G,
2.914792,,Cancel,42047511,,,-100,,,
2.914794,,Insert,42047543,0,A,100,83100,G,
2.914795,,Insert,42047547,0,B,100,82900,G,
2.914815,,Insert,42047551,0,B,100,82900,G,
2.914827,,Cancel,42047523,,,-100,,,
2.914852,,Cancel,42047551,,,-100,,,
2.914895,,Cancel,42047539,,,-100,,,
2.914983,,Insert,42047567,0,A,100,83400,G,
2.915115,,Insert,42047603,0,A,800,83000,G,
2.915125,,Insert,1369487,0,A,100,83000,F,
2.915125,,Cancel,1369487,,,-100,,,
2.915137,,Cancel,42047531,,,-50,,,
2.915161,,Cancel,42046935,,,-100,,,
2.915352,,Cancel,42046899,,,-21,,,
2.915455,,Cancel,42047487,,,-24,,,
2.919481,,Insert,42047955,0,B,300,81800,G,
2.919714,,Cancel,42047603,,,-800,,,
2.919749,,Cancel,42047543,,,-100,,,
2.919751,,Cancel,42041787,,,-400,,,
2.919751,,Insert,42047971,0,B,400,82600,G,
2.919865,,Insert,42047979,0,B,800,82800,G,
2.920074,,Insert,42047999,0,A,800,83100,G,
2.920112,,Insert,42048007,0,A,100,83000,G,
2.920141,,Cancel,42047999,,,-800,,,
2.920302,,Cancel,42047567,,,-100,,,
2.920453,,Cancel,42048007,,,-100,,,
2.920482,,Cancel,42041963,,,-300,,,
2.920729,,Insert,42048127,0,B,100,82900,G,
2.920779,,Cancel,42048127,,,-100,,,
2.920862,,Insert,42048163,0,B,100,83000,G,
2.92089,,Cancel,41993387,,,-300,,,
2.920893,,Insert,42048179,0,B,300,82800,G,
2.92156,,Insert,42048295,0,B,300,81800,G,
2.92194,,Insert,42048395,0,B,800,82900,G,
2.92194,,Cancel,41980355,,,-800,,,
2.92231,,Insert,42048447,0,A,800,83100,G,
2.922333,,Cancel,42046887,,,-100,,,
2.922351,,Insert,42048463,0,B,200,83000,G,
2.922352,,Cancel,42046951,,,-100,,,
2.922436,,Insert,42048475,0,B,400,82700,G,
2.922447,,Cancel,42047971,,,-400,,,
2.922475,,Insert,42048483,0,A,142,83300,G,
2.924065,,Insert,42048571,0,B,400,82800,G,
2.924072,,Cancel,42048447,,,-800,,,
2.92434,,Cancel,41999271,,,-800,,,
2.924368,,Insert,42048603,0,A,100,83100,G,
2.924564,,Insert,42048627,0,A,100,83100,G,
2.92458,,Cancel,42048571,,,-400,,,
2.925024,,Cancel,42048627,,,-100,,,
2.925558,,Insert,42048775,0,A,300,84600,G,
2.92649,,Insert,42048895,0,A,300,84600,G,
2.927452,,Insert,42049015,0,B,100,83000,G,
2.927638,,Cancel,42049015,,,-100,,,
2.92984,,Insert,1369566,0,B,2,83100,F,
2.929892,,Insert,1369567,0,B,98,83100,F,
2.929917,,Insert,42049195,0,B,46,83000,G,
2.929929,,Insert,42049199,0,B,100,83000,G,
2.929938,,Insert,42049207,0,A,100,83100,G,
2.929941,,Insert,42049211,0,A,100,84100,G,
2.929941,,Insert,42049215,0,B,100,83000,G,
2.929963,,Cancel,42049195,,,-46,,,
2.929977,,Insert,1369571,0,B,100,83100,F,
2.930003,,Insert,42049227,0,B,46,83000,G,
2.930003,,Cancel,42049215,,,-100,,,
2.930038,,Insert,42049231,0,A,100,83100,G,
2.930061,,Cancel,42049227,,,-46,,,
2.930118,,Cancel,42049211,,,-100,,,
2.930314,,Insert,42049247,0,B,10,83000,G,
2.930366,,Cancel,42049247,,,-10,,,
2.93144,,Cancel,42049199,,,-100,,,
2.931708,,Insert,42049295,0,B,100,83000,G,
2.938082,,Insert,42049519,0,B,800,83000,G,
2.938082,,Cancel,41989007,,,-800,,,
2.938163,,Insert,1369581,0,B,2,83100,F,
2.938223,,Insert,42049527,0,A,800,83200,G,
2.93913,,Cancel,42049519,,,-800,,,
2.94009,,Insert,42049595,0,A,800,83200,G,
2.941809,,Insert,42049631,0,B,100,82400,G,
2.943203,,Cancel,42049595,,,-800,,,
2.943794,,Insert,42049687,0,A,800,83200,G,
2.944674,,Insert,42049727,0,B,100,81400,G,
2.947442,,Cancel,42049231,,,-98,,,
2.94748,,Insert,42049851,0,A,100,84100,G,
2.947497,,Insert,42049855,0,A,100,84100,G,
2.947564,,Insert,42049859,0,B,300,81900,G,
2.947727,,Insert,42049875,0,B,200,83100,G,
2.947827,,Insert,42049891,0,B,100,83100,G,
2.947827,,Cancel,42048463,,,-200,,,
2.94851,,Insert,42049939,0,B,300,81900,G,
2.95044,,Insert,42050043,0,B,100,83100,G,
2.950812,,Insert,42050067,0,B,100,83100,G,
2.952074,,Cancel,42049687,,,-800,,,
2.952661,,Cancel,42049527,,,-800,,,
2.952762,,Insert,42050151,0,B,800,83000,G,
2.958817,,Cancel,41999691,,,-300,,,
2.959731,,Cancel,42050043,,,-100,,,
2.961626,,Cancel,42050151,,,-800,,,
2.961908,,Cancel,42049727,,,-100,,,
2.962974,,Insert,42050583,0,B,800,83000,G,
2.97119,,Cancel,42050583,,,-800,,,
2.97142,,Insert,42050911,0,A,100,84600,G,
2.972952,,Cancel,42048475,,,-400,,,
2.97296,,Insert,42051051,0,B,800,83000,G,
2.972978,,Cancel,42050911,,,-100,,,
2.978191,,Insert,5004720,1,A,69,85900,G,
2.98011,,Cancel,41998895,,,-300,,,
2.980206,,Cancel,41999007,,,-300,,,
2.980513,,Insert,42051303,0,A,300,84700,G,
